player_id,match_id,minutes_played,goals,assists,shots,yellow_cards,red_cards
503,605,74,1,0,4,0,0
504,605,18,0,1,1,1,0
505,605,9,0,0,2,0,0
506,605,54,1,2,3,0,0
507,605,3,3,2,4,0,0
508,605,10,3,0,1,0,0
509,605,47,0,2,4,1,0
510,605,31,1,1,3,1,0
511,605,12,2,0,2,0,0
512,605,0,0,1,4,1,0
513,605,76,0,2,5,1,0
514,605,8,1,2,4,1,0
515,605,2,3,0,3,1,0
516,605,22,0,1,3,0,0
517,605,35,3,0,4,1,0
518,605,33,3,2,2,1,0
519,605,52,0,2,4,1,0
520,605,52,3,2,0,0,0
1161,605,88,0,0,1,0,0
1162,605,9,0,1,4,1,0
1163,605,56,3,1,0,0,0
1164,605,58,1,0,1,0,0
1165,605,70,3,1,0,0,0
1166,605,29,1,0,1,0,0
1167,605,88,1,0,4,0,0
1168,605,0,1,1,0,0,0
1169,605,37,2,0,2,0,0
1170,605,53,3,1,3,1,0
1171,605,79,3,2,0,0,0
1172,605,69,3,0,4,0,0
1173,605,76,3,1,2,0,0
1174,605,6,2,0,0,1,0
1175,605,82,3,0,3,0,0
1176,605,71,1,0,2,0,0
1177,605,21,1,2,4,1,0
1178,605,28,2,0,4,0,0
1179,605,3,2,0,5,0,0
1180,605,85,3,1,3,0,0
901,606,70,1,1,4,1,0
902,606,0,3,0,3,0,0
903,606,42,2,2,1,1,0
904,606,58,0,1,3,1,0
905,606,4,2,2,0,0,0
906,606,53,3,2,5,0,0
907,606,55,1,1,0,0,0
908,606,18,1,0,4,0,0
909,606,59,1,0,4,0,0
910,606,2,0,1,4,0,0
911,606,27,0,0,5,0,0
912,606,47,2,0,0,0,0
913,606,72,2,1,4,0,0
914,606,9,2,1,3,0,0
915,606,90,1,1,4,1,0
916,606,55,1,1,3,1,0
917,606,11,1,1,1,1,0
918,606,28,0,1,3,0,0
919,606,90,0,1,5,1,0
920,606,28,2,2,4,1,0
1721,606,19,2,2,0,0,0
1722,606,64,1,0,3,1,0
1723,606,35,1,2,1,1,0
1724,606,7,3,1,2,1,0
1725,606,13,2,2,5,1,0
1726,606,43,2,2,5,0,0
1727,606,87,3,0,3,0,0
1728,606,42,0,1,5,1,0
1729,606,90,0,2,2,1,0
1730,606,9,1,1,1,0,0
1731,606,65,0,2,0,1,0
1732,606,41,2,2,0,1,0
1733,606,1,2,2,2,0,0
1734,606,47,0,0,5,0,0
1735,606,14,1,1,2,0,0
1736,606,82,1,1,2,0,0
1737,606,29,3,0,4,1,0
1738,606,79,0,2,4,0,0
1739,606,47,0,1,4,1,0
1740,606,48,1,0,0,1,0
461,607,88,1,1,3,1,0
462,607,27,1,0,3,1,0
463,607,29,1,0,5,1,0
464,607,37,1,1,5,0,0
465,607,49,0,0,0,0,0
466,607,73,1,2,3,1,0
467,607,84,1,0,0,0,0
468,607,28,1,1,4,0,0
469,607,73,1,1,5,0,0
470,607,13,1,1,2,1,0
471,607,84,2,1,2,0,0
472,607,16,2,1,4,1,0
473,607,25,1,0,2,0,0
474,607,52,3,1,4,0,0
475,607,65,2,0,0,1,0
476,607,68,0,2,1,1,0
477,607,25,0,2,5,0,0
478,607,89,1,1,5,0,0
479,607,55,1,0,0,0,0
480,607,39,2,0,3,0,0
721,607,35,3,0,0,1,0
722,607,12,3,2,5,0,0
723,607,74,3,0,0,1,0
724,607,8,2,0,0,0,0
725,607,17,2,2,2,0,0
726,607,65,2,1,0,1,0
727,607,73,0,0,4,1,0
728,607,42,1,1,2,0,0
729,607,30,1,1,1,1,0
730,607,74,0,2,1,1,0
731,607,77,3,1,0,1,0
732,607,72,3,0,5,0,0
733,607,51,3,0,0,1,0
734,607,40,2,2,3,1,0
735,607,8,3,0,0,1,0
736,607,31,2,0,4,0,0
737,607,32,1,0,0,0,0
738,607,19,1,0,3,1,0
739,607,65,0,0,4,0,0
740,607,63,3,2,2,1,0
661,608,1,1,0,1,0,0
662,608,75,0,2,0,1,0
663,608,14,0,0,5,1,0
664,608,3,3,2,1,0,0
665,608,27,0,2,5,1,0
666,608,70,1,2,4,0,0
667,608,6,1,2,4,0,0
668,608,21,0,0,1,1,0
669,608,49,2,1,1,0,0
670,608,44,3,2,4,0,0
671,608,77,0,1,4,1,0
672,608,68,1,2,1,0,0
673,608,8,0,1,1,1,0
674,608,6,2,1,2,1,0
675,608,21,2,2,1,1,0
676,608,19,1,0,2,0,0
677,608,36,1,0,4,1,0
678,608,8,3,2,4,1,0
679,608,47,1,2,0,0,0
680,608,7,2,2,1,1,0
1041,608,66,1,1,1,0,0
1042,608,45,1,1,2,0,0
1043,608,44,3,0,4,1,0
1044,608,79,0,2,5,1,0
1045,608,12,2,2,5,0,0
1046,608,50,3,1,4,0,0
1047,608,19,0,2,0,1,0
1048,608,39,1,0,5,0,0
1049,608,45,1,1,0,1,0
1050,608,25,2,0,0,0,0
1051,608,25,1,2,2,1,0
1052,608,68,1,2,1,1,0
1053,608,37,3,2,3,0,0
1054,608,30,0,2,3,1,0
1055,608,71,0,0,3,1,0
1056,608,23,3,1,4,0,0
1057,608,89,3,2,0,1,0
1058,608,13,1,2,0,0,0
1059,608,61,2,0,0,1,0
1060,608,36,0,2,2,0,0
681,609,68,0,2,2,0,0
682,609,60,3,2,4,1,0
683,609,87,1,0,1,0,0
684,609,79,3,0,1,0,0
685,609,68,1,1,0,1,0
686,609,62,3,0,4,0,0
687,609,79,1,2,4,1,0
688,609,3,2,2,2,1,0
689,609,54,0,2,4,1,0
690,609,56,1,2,2,1,0
691,609,33,0,1,3,1,0
692,609,42,3,1,2,0,0
693,609,68,3,2,3,1,0
694,609,68,1,1,1,1,0
695,609,6,3,1,0,0,0
696,609,63,3,0,4,1,0
697,609,17,0,0,5,1,0
698,609,69,3,1,4,0,0
699,609,2,2,1,4,0,0
700,609,57,2,1,5,1,0
1461,609,78,1,0,5,0,0
1462,609,67,2,1,2,1,0
1463,609,57,2,0,5,1,0
1464,609,7,1,1,0,1,0
1465,609,16,0,2,2,1,0
1466,609,29,3,0,3,0,0
1467,609,2,0,2,1,0,0
1468,609,15,0,1,2,1,0
1469,609,84,2,2,3,0,0
1470,609,61,3,2,2,1,0
1471,609,16,3,2,4,1,0
1472,609,17,2,1,5,0,0
1473,609,43,2,2,3,1,0
1474,609,57,2,1,3,1,0
1475,609,74,3,2,2,1,0
1476,609,61,3,2,5,1,0
1477,609,43,3,1,1,1,0
1478,609,20,0,1,4,1,0
1479,609,10,2,1,3,0,0
1480,609,43,2,2,3,1,0
601,610,28,1,0,3,1,0
602,610,1,0,2,4,0,0
603,610,80,3,0,5,1,0
604,610,80,1,0,4,0,0
605,610,75,1,0,1,1,0
606,610,42,0,1,0,0,0
607,610,35,3,0,2,1,0
608,610,66,3,0,5,1,0
609,610,31,1,0,4,0,0
610,610,55,3,0,3,0,0
611,610,55,2,1,4,0,0
612,610,62,2,1,0,0,0
613,610,28,1,0,1,0,0
614,610,26,0,2,2,0,0
615,610,4,3,0,1,0,0
616,610,90,0,0,0,1,0
617,610,28,3,0,2,1,0
618,610,32,3,2,0,1,0
619,610,65,0,0,3,0,0
620,610,43,3,0,0,0,0
1161,610,32,2,1,0,1,0
1162,610,16,0,2,3,0,0
1163,610,33,3,1,5,1,0
1164,610,40,2,0,5,0,0
1165,610,13,2,2,5,1,0
1166,610,71,0,0,0,1,0
1167,610,25,3,0,1,0,0
1168,610,78,0,0,3,0,0
1169,610,5,3,0,2,0,0
1170,610,42,2,0,1,0,0
1171,610,62,1,1,2,0,0
1172,610,67,1,1,0,0,0
1173,610,51,3,0,5,0,0
1174,610,79,3,0,4,1,0
1175,610,61,2,0,0,0,0
1176,610,27,0,0,0,1,0
1177,610,54,0,1,5,0,0
1178,610,73,0,2,1,1,0
1179,610,10,2,1,2,0,0
1180,610,84,2,0,2,0,0
1721,611,41,1,0,2,1,0
1722,611,48,3,0,0,1,0
1723,611,19,1,0,3,0,0
1724,611,85,0,1,4,1,0
1725,611,4,0,1,3,1,0
1726,611,16,2,1,1,0,0
1727,611,14,1,2,4,0,0
1728,611,51,3,1,2,1,0
1729,611,78,2,1,0,0,0
1730,611,66,0,2,0,0,0
1731,611,8,1,0,5,0,0
1732,611,5,2,0,0,0,0
1733,611,46,1,2,4,1,0
1734,611,81,1,0,1,1,0
1735,611,34,3,2,4,1,0
1736,611,51,3,2,4,0,0
1737,611,83,2,1,1,0,0
1738,611,52,3,0,5,0,0
1739,611,66,3,2,4,0,0
1740,611,26,3,1,1,0,0
1841,611,36,3,0,5,1,0
1842,611,25,2,2,0,0,0
1843,611,76,3,0,5,1,0
1844,611,12,3,0,1,1,0
1845,611,73,1,2,0,1,0
1846,611,13,1,1,2,0,0
1847,611,18,1,0,4,0,0
1848,611,1,2,2,1,0,0
1849,611,0,1,1,5,0,0
1850,611,24,2,0,2,0,0
1851,611,49,1,2,1,1,0
1852,611,25,2,2,5,1,0
1853,611,48,0,0,0,1,0
1854,611,82,0,2,0,0,0
1855,611,45,0,1,4,0,0
1856,611,63,0,2,0,0,0
1857,611,61,2,2,4,1,0
1858,611,23,1,1,3,1,0
1859,611,71,1,0,5,0,0
1860,611,9,2,0,3,1,0
1081,612,13,2,0,4,1,0
1082,612,8,2,0,1,0,0
1083,612,31,1,0,0,1,0
1084,612,71,0,2,3,1,0
1085,612,69,1,1,3,0,0
1086,612,3,3,0,5,0,0
1087,612,49,2,0,3,0,0
1088,612,89,2,1,4,1,0
1089,612,37,0,2,0,1,0
1090,612,5,1,0,4,1,0
1091,612,43,1,0,0,0,0
1092,612,56,3,2,1,0,0
1093,612,71,0,0,1,1,0
1094,612,35,2,2,2,1,0
1095,612,70,2,1,0,1,0
1096,612,3,0,2,0,0,0
1097,612,0,3,1,5,1,0
1098,612,19,2,0,0,0,0
1099,612,60,2,1,1,0,0
1100,612,81,2,2,5,1,0
1361,612,60,1,2,4,1,0
1362,612,35,0,2,5,0,0
1363,612,14,3,2,0,0,0
1364,612,26,0,1,3,1,0
1365,612,4,1,1,5,1,0
1366,612,25,2,1,2,1,0
1367,612,57,3,2,0,0,0
1368,612,25,0,1,2,0,0
1369,612,45,3,2,1,0,0
1370,612,51,3,0,3,0,0
1371,612,52,3,1,2,1,0
1372,612,2,1,0,3,1,0
1373,612,83,3,1,4,0,0
1374,612,18,0,2,2,1,0
1375,612,85,2,1,2,1,0
1376,612,29,3,0,0,0,0
1377,612,86,2,0,5,0,0
1378,612,28,2,2,1,0,0
1379,612,48,3,0,1,1,0
1380,612,55,1,2,2,0,0
501,613,3,1,1,4,1,0
502,613,5,2,1,3,1,0
503,613,71,0,0,1,1,0
504,613,82,3,2,0,0,0
505,613,30,1,2,0,1,0
506,613,78,2,0,1,0,0
507,613,11,0,0,5,1,0
508,613,6,0,2,3,0,0
509,613,53,1,1,4,1,0
510,613,11,2,0,3,1,0
511,613,7,1,0,4,0,0
512,613,31,3,2,0,1,0
513,613,77,0,2,5,0,0
514,613,69,3,0,1,0,0
515,613,63,1,1,5,0,0
516,613,59,1,2,5,1,0
517,613,52,1,2,3,1,0
518,613,19,1,1,4,1,0
519,613,16,3,1,3,1,0
520,613,86,1,1,0,1,0
1281,613,67,2,0,0,1,0
1282,613,9,2,0,1,0,0
1283,613,49,3,2,3,0,0
1284,613,58,3,2,3,1,0
1285,613,54,0,1,4,0,0
1286,613,27,3,1,0,0,0
1287,613,19,0,2,5,1,0
1288,613,66,2,2,0,0,0
1289,613,22,3,2,0,1,0
1290,613,8,1,0,1,1,0
1291,613,52,2,2,5,1,0
1292,613,5,0,0,4,0,0
1293,613,18,0,2,4,0,0
1294,613,62,1,2,3,1,0
1295,613,8,2,2,5,0,0
1296,613,5,2,2,2,1,0
1297,613,73,0,0,3,1,0
1298,613,17,1,0,3,0,0
1299,613,59,1,1,5,1,0
1300,613,29,2,2,3,1,0
321,614,8,0,1,3,0,0
322,614,44,3,2,5,0,0
323,614,0,0,0,2,1,0
324,614,59,2,2,2,1,0
325,614,10,1,1,0,1,0
326,614,69,0,2,3,1,0
327,614,67,0,0,0,1,0
328,614,24,3,1,3,1,0
329,614,14,3,2,5,0,0
330,614,27,1,2,5,0,0
331,614,44,3,0,0,1,0
332,614,70,2,1,0,1,0
333,614,77,0,2,3,1,0
334,614,14,2,0,0,0,0
335,614,72,1,2,5,1,0
336,614,28,2,1,2,0,0
337,614,6,2,2,1,1,0
338,614,13,2,1,3,1,0
339,614,13,0,1,5,1,0
340,614,31,1,2,4,0,0
561,614,76,0,0,0,0,0
562,614,88,3,1,4,0,0
563,614,45,1,0,2,0,0
564,614,39,1,1,1,1,0
565,614,68,1,2,0,0,0
566,614,63,2,1,4,0,0
567,614,16,0,2,5,0,0
568,614,44,2,1,1,1,0
569,614,72,1,0,2,0,0
570,614,52,1,2,3,1,0
571,614,48,2,1,3,0,0
572,614,48,1,1,4,0,0
573,614,22,0,2,0,0,0
574,614,5,2,0,2,0,0
575,614,65,0,0,2,0,0
576,614,2,3,0,0,0,0
577,614,67,0,2,2,1,0
578,614,4,2,0,4,1,0
579,614,20,1,1,3,0,0
580,614,66,3,0,0,0,0
901,615,10,2,1,2,1,0
902,615,83,3,1,1,0,0
903,615,38,1,2,2,1,0
904,615,21,0,1,2,1,0
905,615,29,1,1,3,1,0
906,615,70,2,1,0,1,0
907,615,4,0,1,2,1,0
908,615,88,0,0,1,1,0
909,615,85,3,1,2,0,0
910,615,33,3,2,2,1,0
911,615,37,0,2,5,1,0
912,615,79,2,2,1,1,0
913,615,9,0,2,2,0,0
914,615,80,1,2,1,1,0
915,615,88,1,2,3,1,0
916,615,51,0,0,3,0,0
917,615,48,0,1,4,1,0
918,615,78,0,0,0,0,0
919,615,30,2,0,5,1,0
920,615,84,1,0,5,0,0
941,615,68,1,1,2,1,0
942,615,3,2,2,1,1,0
943,615,55,1,1,5,0,0
944,615,13,2,2,4,0,0
945,615,27,1,1,4,0,0
946,615,64,0,2,0,1,0
947,615,0,3,1,0,0,0
948,615,5,1,1,0,1,0
949,615,53,3,2,5,0,0
950,615,22,0,0,2,0,0
951,615,11,1,0,1,1,0
952,615,39,1,0,2,1,0
953,615,47,3,0,1,0,0
954,615,40,3,2,2,0,0
955,615,79,0,1,0,1,0
956,615,15,3,2,1,0,0
957,615,46,1,0,5,0,0
958,615,13,2,2,4,1,0
959,615,7,0,1,0,0,0
960,615,47,0,2,0,0,0
541,616,67,1,1,1,0,0
542,616,44,1,0,4,0,0
543,616,32,3,2,3,0,0
544,616,40,0,2,0,1,0
545,616,60,0,1,4,1,0
546,616,43,0,2,5,1,0
547,616,88,3,1,5,1,0
548,616,3,1,0,2,1,0
549,616,39,2,1,5,0,0
550,616,60,1,1,0,1,0
551,616,28,2,2,0,1,0
552,616,54,0,0,3,1,0
553,616,62,2,0,5,0,0
554,616,2,1,0,5,1,0
555,616,48,1,2,4,0,0
556,616,43,0,0,0,1,0
557,616,63,0,1,2,0,0
558,616,18,0,1,5,0,0
559,616,23,2,0,2,1,0
560,616,87,1,0,2,1,0
621,616,37,1,1,4,1,0
622,616,87,0,0,1,0,0
623,616,30,0,1,2,1,0
624,616,11,1,2,0,0,0
625,616,78,3,1,2,1,0
626,616,5,1,2,3,0,0
627,616,32,3,2,0,0,0
628,616,19,3,0,3,0,0
629,616,56,3,1,0,0,0
630,616,7,2,1,0,0,0
631,616,88,1,2,2,1,0
632,616,88,0,1,0,0,0
633,616,43,3,2,3,1,0
634,616,0,0,2,3,0,0
635,616,29,2,1,3,1,0
636,616,69,1,1,3,0,0
637,616,0,1,1,5,1,0
638,616,77,3,1,1,1,0
639,616,18,0,1,3,0,0
640,616,67,3,1,4,0,0
661,617,39,0,2,0,1,0
662,617,4,0,2,3,1,0
663,617,29,3,1,3,0,0
664,617,88,2,0,3,1,0
665,617,81,2,1,0,1,0
666,617,18,1,0,4,1,0
667,617,7,1,0,4,1,0
668,617,21,0,1,0,1,0
669,617,88,0,1,3,1,0
670,617,2,3,2,5,0,0
671,617,27,1,2,3,0,0
672,617,76,1,1,1,1,0
673,617,54,3,2,3,1,0
674,617,50,2,0,5,0,0
675,617,59,0,0,4,0,0
676,617,25,2,0,1,1,0
677,617,42,1,0,5,1,0
678,617,67,0,2,5,1,0
679,617,38,2,2,4,0,0
680,617,63,3,0,2,1,0
1161,617,56,3,2,5,1,0
1162,617,36,1,1,4,0,0
1163,617,10,0,2,5,0,0
1164,617,60,0,0,2,0,0
1165,617,82,3,1,0,0,0
1166,617,40,3,2,1,0,0
1167,617,90,0,2,3,1,0
1168,617,18,3,2,2,1,0
1169,617,74,2,1,2,1,0
1170,617,69,1,1,0,1,0
1171,617,64,2,2,1,1,0
1172,617,35,2,1,4,1,0
1173,617,47,1,1,4,1,0
1174,617,16,3,0,1,0,0
1175,617,38,0,0,4,0,0
1176,617,3,2,2,3,0,0
1177,617,19,1,1,5,1,0
1178,617,83,3,0,3,0,0
1179,617,78,1,2,5,0,0
1180,617,2,1,2,0,0,0
941,618,9,3,1,2,0,0
942,618,83,2,2,4,0,0
943,618,29,1,1,4,1,0
944,618,15,1,1,3,1,0
945,618,81,3,0,4,1,0
946,618,68,2,2,1,0,0
947,618,55,3,0,4,0,0
948,618,45,1,0,0,1,0
949,618,41,3,2,4,1,0
950,618,77,0,1,3,1,0
951,618,45,2,1,1,0,0
952,618,73,2,1,4,1,0
953,618,73,1,1,4,0,0
954,618,62,2,1,5,0,0
955,618,19,2,1,0,0,0
956,618,51,3,0,5,1,0
957,618,34,0,1,1,1,0
958,618,58,1,1,1,0,0
959,618,48,2,2,3,1,0
960,618,6,3,2,5,1,0
1841,618,8,0,0,4,1,0
1842,618,41,2,0,3,0,0
1843,618,31,0,2,3,1,0
1844,618,87,2,0,5,1,0
1845,618,30,2,2,4,0,0
1846,618,38,3,0,0,1,0
1847,618,14,1,1,5,1,0
1848,618,76,0,0,3,1,0
1849,618,18,1,1,5,1,0
1850,618,62,0,1,0,0,0
1851,618,19,3,1,5,0,0
1852,618,42,3,1,1,0,0
1853,618,75,1,1,4,0,0
1854,618,41,1,2,0,1,0
1855,618,14,3,0,4,1,0
1856,618,24,2,0,0,1,0
1857,618,64,1,0,2,1,0
1858,618,87,0,0,1,0,0
1859,618,83,0,0,4,0,0
1860,618,34,1,1,4,1,0
461,619,49,2,0,4,1,0
462,619,9,2,1,2,0,0
463,619,62,0,2,5,1,0
464,619,86,3,1,3,1,0
465,619,67,2,0,4,0,0
466,619,65,0,2,0,0,0
467,619,36,2,2,5,1,0
468,619,14,0,0,4,1,0
469,619,23,1,1,4,1,0
470,619,40,2,2,1,1,0
471,619,32,2,1,0,1,0
472,619,83,3,1,3,0,0
473,619,36,1,2,4,1,0
474,619,87,2,0,3,1,0
475,619,38,2,1,1,0,0
476,619,0,0,0,1,1,0
477,619,30,2,2,2,1,0
478,619,36,0,0,1,1,0
479,619,34,1,0,5,0,0
480,619,30,1,0,5,1,0
621,619,2,3,1,5,1,0
622,619,39,0,0,1,1,0
623,619,15,1,2,5,1,0
624,619,7,3,2,2,1,0
625,619,32,3,0,2,0,0
626,619,74,3,1,4,1,0
627,619,3,1,0,0,0,0
628,619,13,2,0,3,1,0
629,619,2,0,1,0,1,0
630,619,60,0,2,3,0,0
631,619,3,3,2,1,1,0
632,619,1,0,1,2,1,0
633,619,0,3,0,5,1,0
634,619,9,1,0,4,0,0
635,619,1,2,2,2,0,0
636,619,39,1,2,4,0,0
637,619,20,1,2,3,0,0
638,619,36,2,1,4,1,0
639,619,29,2,1,0,0,0
640,619,10,2,1,3,1,0
601,620,73,1,1,3,1,0
602,620,31,2,1,2,1,0
603,620,23,3,1,0,1,0
604,620,12,0,1,0,0,0
605,620,67,1,1,1,1,0
606,620,4,0,1,1,0,0
607,620,17,1,1,4,0,0
608,620,41,1,0,1,1,0
609,620,74,0,0,0,1,0
610,620,31,1,1,2,0,0
611,620,87,3,0,2,1,0
612,620,27,2,0,1,1,0
613,620,17,0,2,4,0,0
614,620,9,0,2,2,0,0
615,620,55,3,1,2,1,0
616,620,8,3,2,4,0,0
617,620,71,1,1,1,0,0
618,620,64,3,2,3,1,0
619,620,70,3,0,4,1,0
620,620,29,0,0,2,0,0
721,620,64,3,1,3,1,0
722,620,77,0,1,5,1,0
723,620,28,0,2,5,0,0
724,620,70,1,1,4,1,0
725,620,0,1,0,4,1,0
726,620,25,3,2,1,1,0
727,620,56,0,2,2,0,0
728,620,0,3,0,4,1,0
729,620,90,1,2,3,0,0
730,620,1,2,0,4,0,0
731,620,74,1,0,0,0,0
732,620,5,3,2,0,0,0
733,620,37,1,1,2,1,0
734,620,4,1,1,0,1,0
735,620,2,2,1,3,1,0
736,620,2,3,2,5,0,0
737,620,37,3,1,2,1,0
738,620,17,3,1,5,0,0
739,620,77,0,0,4,1,0
740,620,70,3,0,0,0,0
501,621,31,3,2,4,1,0
502,621,60,3,2,1,1,0
503,621,4,1,0,1,1,0
504,621,68,0,2,4,1,0
505,621,18,2,2,0,0,0
506,621,54,0,0,1,0,0
507,621,46,3,2,1,1,0
508,621,68,2,2,0,1,0
509,621,66,0,0,5,1,0
510,621,6,0,1,1,0,0
511,621,34,1,2,1,0,0
512,621,5,0,1,1,1,0
513,621,44,2,1,4,1,0
514,621,4,1,2,1,0,0
515,621,75,0,2,5,0,0
516,621,56,3,2,1,0,0
517,621,12,2,0,5,0,0
518,621,75,2,0,3,0,0
519,621,23,0,2,1,1,0
520,621,54,0,2,0,0,0
1721,621,31,0,1,2,1,0
1722,621,79,1,1,2,1,0
1723,621,39,2,1,5,1,0
1724,621,2,0,2,0,1,0
1725,621,0,3,0,1,0,0
1726,621,23,0,0,0,0,0
1727,621,79,0,1,3,1,0
1728,621,12,0,2,0,0,0
1729,621,68,3,1,5,1,0
1730,621,86,1,2,0,0,0
1731,621,18,0,2,0,0,0
1732,621,55,1,1,4,0,0
1733,621,15,0,0,1,0,0
1734,621,38,0,1,1,1,0
1735,621,70,2,2,0,1,0
1736,621,80,3,0,0,0,0
1737,621,67,0,1,3,0,0
1738,621,35,0,0,5,1,0
1739,621,16,0,2,5,1,0
1740,621,79,2,2,3,0,0
561,622,15,3,1,0,1,0
562,622,30,1,1,1,0,0
563,622,56,2,1,0,0,0
564,622,36,2,1,4,1,0
565,622,39,2,1,0,1,0
566,622,1,2,2,3,0,0
567,622,78,2,1,0,0,0
568,622,31,0,2,0,0,0
569,622,64,1,0,3,1,0
570,622,23,1,0,2,1,0
571,622,13,2,0,1,1,0
572,622,6,3,1,3,1,0
573,622,21,0,1,2,0,0
574,622,87,2,1,0,0,0
575,622,44,2,0,5,0,0
576,622,35,3,1,0,1,0
577,622,41,2,2,0,1,0
578,622,44,2,2,0,1,0
579,622,84,3,1,3,0,0
580,622,58,2,2,3,1,0
1081,622,75,2,1,4,1,0
1082,622,67,0,1,4,0,0
1083,622,78,2,2,0,1,0
1084,622,14,2,2,1,1,0
1085,622,78,1,2,2,1,0
1086,622,71,3,2,1,1,0
1087,622,14,1,2,2,0,0
1088,622,1,3,1,2,1,0
1089,622,14,0,0,2,0,0
1090,622,22,1,0,3,1,0
1091,622,57,2,1,0,0,0
1092,622,60,0,1,2,0,0
1093,622,4,2,1,5,1,0
1094,622,54,2,0,1,1,0
1095,622,28,1,0,1,0,0
1096,622,61,1,0,5,0,0
1097,622,85,3,1,5,1,0
1098,622,28,0,0,5,0,0
1099,622,68,2,2,3,1,0
1100,622,48,2,0,2,0,0
681,623,22,3,1,1,1,0
682,623,79,0,0,5,1,0
683,623,67,1,2,0,0,0
684,623,78,1,2,0,0,0
685,623,16,3,2,4,1,0
686,623,23,2,2,4,0,0
687,623,76,1,2,2,1,0
688,623,69,2,2,4,0,0
689,623,76,1,1,1,1,0
690,623,43,3,2,1,1,0
691,623,60,3,2,2,0,0
692,623,59,3,1,4,1,0
693,623,5,2,0,4,1,0
694,623,51,3,0,2,0,0
695,623,19,3,0,0,0,0
696,623,35,2,0,2,1,0
697,623,60,0,0,0,0,0
698,623,89,3,0,3,1,0
699,623,60,0,1,2,0,0
700,623,61,3,2,3,0,0
901,623,18,1,2,1,1,0
902,623,58,0,2,1,1,0
903,623,60,2,1,4,0,0
904,623,54,2,1,5,0,0
905,623,6,1,1,0,1,0
906,623,75,3,0,0,1,0
907,623,1,1,0,3,0,0
908,623,77,0,1,1,0,0
909,623,0,1,1,2,1,0
910,623,43,1,2,2,0,0
911,623,57,2,2,2,1,0
912,623,75,0,2,5,0,0
913,623,75,2,1,2,1,0
914,623,78,0,0,4,0,0
915,623,24,3,2,4,1,0
916,623,77,2,2,0,0,0
917,623,86,2,1,0,0,0
918,623,5,2,2,1,0,0
919,623,24,3,1,3,0,0
920,623,27,2,0,1,0,0
1281,624,15,3,1,2,0,0
1282,624,22,3,2,0,1,0
1283,624,76,3,1,5,1,0
1284,624,33,0,0,3,0,0
1285,624,70,0,1,4,1,0
1286,624,35,0,2,2,0,0
1287,624,25,2,0,1,0,0
1288,624,7,0,2,2,0,0
1289,624,52,1,1,2,0,0
1290,624,61,1,2,3,1,0
1291,624,51,0,1,5,0,0
1292,624,29,0,0,5,0,0
1293,624,35,0,2,4,1,0
1294,624,60,0,2,5,1,0
1295,624,88,2,2,0,0,0
1296,624,28,0,0,0,1,0
1297,624,20,0,2,0,1,0
1298,624,51,0,0,5,1,0
1299,624,82,0,0,4,0,0
1300,624,73,2,1,5,1,0
1461,624,36,2,0,2,0,0
1462,624,60,0,1,3,0,0
1463,624,64,2,2,5,0,0
1464,624,0,1,0,3,1,0
1465,624,6,2,0,0,1,0
1466,624,70,3,2,2,1,0
1467,624,67,2,0,0,1,0
1468,624,10,2,2,0,0,0
1469,624,7,3,2,3,1,0
1470,624,73,0,0,2,1,0
1471,624,83,0,1,0,0,0
1472,624,4,3,0,5,1,0
1473,624,19,0,2,3,1,0
1474,624,53,3,1,2,0,0
1475,624,55,0,2,3,1,0
1476,624,68,3,0,1,1,0
1477,624,18,2,2,2,1,0
1478,624,10,3,1,0,1,0
1479,624,30,1,2,2,1,0
1480,624,40,1,1,1,1,0
541,625,78,0,2,3,1,0
542,625,66,0,2,1,0,0
543,625,78,2,2,4,0,0
544,625,58,0,0,2,0,0
545,625,57,2,1,1,0,0
546,625,56,2,0,5,0,0
547,625,14,3,1,3,0,0
548,625,18,0,1,2,0,0
549,625,41,1,0,1,0,0
550,625,78,1,2,3,1,0
551,625,40,2,2,1,0,0
552,625,67,0,0,1,0,0
553,625,40,2,0,4,0,0
554,625,80,2,1,5,1,0
555,625,12,0,2,2,0,0
556,625,10,3,2,4,1,0
557,625,59,1,2,1,0,0
558,625,37,3,1,4,1,0
559,625,57,1,0,0,1,0
560,625,44,1,0,5,0,0
1361,625,4,2,2,1,0,0
1362,625,72,1,0,5,1,0
1363,625,51,0,1,4,1,0
1364,625,7,0,2,1,1,0
1365,625,40,3,1,4,1,0
1366,625,35,0,2,1,0,0
1367,625,8,2,0,3,0,0
1368,625,48,2,1,1,0,0
1369,625,36,1,2,2,0,0
1370,625,83,2,0,4,1,0
1371,625,58,2,1,0,0,0
1372,625,53,2,2,5,0,0
1373,625,85,3,1,0,0,0
1374,625,31,3,2,0,1,0
1375,625,75,0,1,4,0,0
1376,625,40,2,1,5,0,0
1377,625,68,1,2,0,0,0
1378,625,65,1,1,5,1,0
1379,625,6,0,1,4,1,0
1380,625,81,3,0,0,0,0
321,626,47,2,2,1,0,0
322,626,40,2,0,5,1,0
323,626,78,2,1,1,1,0
324,626,40,0,2,1,1,0
325,626,63,0,0,3,1,0
326,626,80,2,2,0,1,0
327,626,72,0,2,2,0,0
328,626,20,0,1,1,0,0
329,626,81,0,2,1,0,0
330,626,17,3,2,2,1,0
331,626,13,1,1,1,0,0
332,626,29,0,1,2,0,0
333,626,72,3,0,0,0,0
